file,old_category,new_category,categories
icon_set/metadata/solo/cloud-shaped-tree.json,nature/batch-03,nature,nature primitives
icon_set/metadata/solo/cloud.json,internet,internet,internet other primitives-generate
icon_set/metadata/solo/cloudberry-with-paired-top-leaves.json,objects/food,food,primitives food
icon_set/metadata/solo/cloudberry-with-spreading-leaves.json,objects/food,food,primitives food
icon_set/metadata/solo/clouds-fog.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/clouds-wavy-mist.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/cloudsmith-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/clover-symbol.json,symbol,symbol,symbol
icon_set/metadata/solo/clover.json,state,state,state
icon_set/metadata/solo/clown-head-with-side-hair.json,kids,kids,primitives kids
icon_set/metadata/solo/clown-head.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/cluster.json,programing,programing,programing primitives
icon_set/metadata/solo/clustered-berry-with-branching-stem-batch-051.json,objects,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/cobra-head-friendly.json,animals,animals,animals
icon_set/metadata/solo/cobra-head.json,animals,animals,animals primitives
icon_set/metadata/solo/cobra-pose.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/cockatoo.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/cocker-spaniel-face.json,objects/pets,pets,pets primitives
icon_set/metadata/solo/cocktail-glass-with-wavy-drink-and-citrus-garnish.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/cocktail-martini.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/cocktail.json,symbol,symbol,symbol state
icon_set/metadata/solo/coconut-drink-with-straw-batch-007-01.json,objects/batch-007,drinks,drinks primitives
icon_set/metadata/solo/code-1.json,symbol,symbol,symbol
icon_set/metadata/solo/code-climate-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/code-gear-content.json,objects/interface-essential,symbol,symbol
icon_set/metadata/solo/code-message-40-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/code-message-67-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/code-programing.json,programing,programing,programing primitives
icon_set/metadata/solo/code.json,programing,programing,programing primitives
icon_set/metadata/solo/codecov-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/codefactor-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/codeigniter-style-flame.json,objects/fire,fire,fire primitives
icon_set/metadata/solo/codepen-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/codesandbox-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/coffee-aeropress.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/coffee-cup-steam.json,symbols/standalone,symbol,symbol state
icon_set/metadata/solo/coffee-machine-with-overhead-filter-and-mug.json,drinks,drinks,drinks primitives
icon_set/metadata/solo/cog-1.json,interface-essential,interface-essential,interface-essential other primitives-generate
icon_set/metadata/solo/cog-4c6e5052.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/cog-54edfc1d.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/cog-cbadf384.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/cog-interface-essential.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/cog.json,interface-essential,interface-essential,interface-essential other primitives-generate
icon_set/metadata/solo/coiled-fern-fiddlehead.json,food,food,primitives food
icon_set/metadata/solo/coiled-hose-straight-nozzle.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/coiled-rope.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/coiled-snake.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/coins.json,money,money,money state
icon_set/metadata/solo/cold-face-frozen.json,smileys,smileys,smileys primitives
icon_set/metadata/solo/collar-necklace-with-pearl.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/cologne-cathedral.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/colon-currency-sign.json,symbols/standalone,symbol,symbol
icon_set/metadata/solo/colon.json,money,money,primitives money
icon_set/metadata/solo/color-palette-sample.json,design,design,design other primitives-generate
icon_set/metadata/solo/column-conversion-diagram.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/column-selected-single-1-state.json,state,state,state
icon_set/metadata/solo/column-selected-single-interface-essential.json,interface-essential,interface-essential,interface-essential state
icon_set/metadata/solo/column-selected-single.json,interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/column-summary-diagram.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/column-with-open-book.json,objects/culture,culture,culture primitives
icon_set/metadata/solo/columned-gateway-monument.json,places/landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/comb-tilted.json,symbols/standalone,symbol,symbol
icon_set/metadata/solo/combination-pliers.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/combination-wrench.json,objects/tools,tools,primitives tools
icon_set/metadata/solo/combine-harvester-front-header.json,objects/agriculture,farming,farming primitives
icon_set/metadata/solo/comedy-mask.json,symbols/standalone,symbol,symbol state
icon_set/metadata/solo/commandline.json,programing,programing,programing primitives
icon_set/metadata/solo/comment-box-chat.json,chat,chat,primitives chat
icon_set/metadata/solo/comment-box.json,chat,chat,primitives chat
icon_set/metadata/solo/comment-bubble-tail-right.json,symbols/standalone,symbol,symbol state
icon_set/metadata/solo/commit-node.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/common-file-book.json,office,office,office primitives
icon_set/metadata/solo/common-file-bookmark.json,files,files,files primitives
icon_set/metadata/solo/common-file-empty.json,files,files,files other primitives-generate
icon_set/metadata/solo/common-file-horizontal.json,files,files,files primitives
icon_set/metadata/solo/compact-car-front-square-lights.json,objects/transportation,transportation,transportation primitives
icon_set/metadata/solo/compact-disc-with-partition-segment.json,objects/device,computers,computers primitives
icon_set/metadata/solo/compact-disc-with-reflection-bands.json,objects/music,music,primitives music
icon_set/metadata/solo/compact-disc-with-sheen-arcs.json,objects/device,computers,computers other primitives-generate
icon_set/metadata/solo/compact-disc.json,objects/device,computers,computers state
icon_set/metadata/solo/compartment-bento-meal-batch-012-01.json,objects/batch-subjects,food,primitives food
icon_set/metadata/solo/compass-direction.json,objects/navigation,navigation,navigation primitives
icon_set/metadata/solo/compass-needle.json,objects/navigation,navigation,navigation primitives
icon_set/metadata/solo/compass-northeast.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/compass-northwest-triangle.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/compass-northwest.json,objects/weather,weather,weather primitives
icon_set/metadata/solo/compass.json,navigation,navigation,navigation primitives
icon_set/metadata/solo/completed-task-checklist-solo.json,objects/interface-essential,content,content other primitives-generate
icon_set/metadata/solo/computer-chip-core.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/computer-chip.json,electronics,electronics,electronics primitives
icon_set/metadata/solo/computer-desk-with-chair.json,objects/office,office,office primitives
icon_set/metadata/solo/computer-display-screen-with-stand-solo.json,objects/interface-essential,computers,computers primitives
icon_set/metadata/solo/computer-graphics-card-batch-019-04.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/computer-graphics-card-batch-020-14.json,objects,primitives-generate,other primitives-generate
icon_set/metadata/solo/computer-keyboard.json,objects/device,computers,computers primitives
icon_set/metadata/solo/computer-memory-module.json,objects/device,computers,computers primitives
icon_set/metadata/solo/computer-mouse-arrow-cursor-solo.json,objects/interface-essential,primitives-generate,state other primitives-generate
icon_set/metadata/solo/computer-tower-batch-019-06.json,objects/other,primitives-generate,other primitives-generate
icon_set/metadata/solo/computer-tower-batch-021-01.json,objects,primitives-generate,other primitives-generate
icon_set/metadata/solo/computer-with-error-face.json,objects/technology,websites,websites primitives
icon_set/metadata/solo/concentric-circles.json,symbol,symbol,symbol state
icon_set/metadata/solo/concentric-crosshair-reference.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/concentric-crosshair.json,objects/war,war,war primitives
icon_set/metadata/solo/concentric-ring-target-solo-b018.json,objects/everyday,primitives-generate,other primitives-generate
icon_set/metadata/solo/concerned-face.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/concrete-mixer-on-wheeled-stand.json,construction,construction,construction primitives
icon_set/metadata/solo/concrete-wall-with-exposed-reinforcement.json,construction,construction,construction primitives
icon_set/metadata/solo/condom-reference.json,objects/health,health,health primitives
icon_set/metadata/solo/condom.json,money,money,primitives money
icon_set/metadata/solo/cone-and-sphere.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/cone.json,symbol,symbol,symbol
icon_set/metadata/solo/confused-face.json,people/emotions,smileys,smileys primitives
icon_set/metadata/solo/congregation-beneath-rising-sun-batch-014-04.json,objects/batch-subjects,holidays,primitives holidays
icon_set/metadata/solo/conical-pendant-lamp.json,objects/lighting,lamps,lamps primitives
icon_set/metadata/solo/connected-device-network.json,internet,internet,internet primitives
icon_set/metadata/solo/connected-document-files.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/connected-pair-of-nodes.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/connected-topic-node.json,objects/interface-essential,interface-essential,interface-essential primitives
icon_set/metadata/solo/connector-to-another-page.json,outdoors,outdoors,outdoors primitives
icon_set/metadata/solo/console-drawers.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/console-table-with-small-plant.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/construction-hard-hat.json,objects/accessories,accessories,primitives accessories
icon_set/metadata/solo/construction-worker-with-bob-and-overalls.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/construction-worker-with-bob-and-v-neck.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/consul-logo.json,brands/logos,logos,logos primitives
icon_set/metadata/solo/contact-form-with-checkmark-button-solo-b002-08.json,objects,business,primitives business
icon_set/metadata/solo/contact-lens-applied-to-eye.json,objects/health,health,health primitives
icon_set/metadata/solo/contactless-card-payment-dollar.json,objects/payments,payments,primitives payments
