original,role,icon,shared,pairs,status,model,counterpart
five-lobed-cannabis-leaf-with-straight-stem-sub32,symbol,five-lobed-cannabis-leaf-with-straight-stem-sub32-symbol,True,5,pass,../../model/icons/symbol/five_lobed_cannabis_leaf_with_straight_stem_sub32_symbol_8be10246_6ae7_43c7_bc9e_c25a3d070fe3.py,five-lobed-cannabis-leaf-with-straight-stem-sub32
flag-9a4a1a0c-sub32-v2,side,flag-9a4a1a0c-sub32-v2,False,2,pass,../../model/icons/sub/flag_9a4a1a0c_sub32_v2_9a4a1a0c_2f0a_46a0_9358_c8b505f82bb9.py,
flag-sub32-v3,side,flag-sub32-v3,False,10,pass,../../model/icons/sub/flag_sub32_v3_3ac49187_fec0_4e09_aba2_b19ae57d29b1.py,
flame-59aa3cfd-sub32-v3,side,flame-59aa3cfd-sub32-v3,False,1,pass,../../model/icons/sub/flame_59aa3cfd_sub32_v3_59aa3cfd_2acc_46bd_93c4_3b4a7c6f64b1.py,
flame-sub32,side,flame-sub32,True,1,fail,../../model/icons/sub/flame_sub32_949214a5_cd3d_46da_8416_617e71942aa0.py,flame-sub32-symbol
flame-sub32,symbol,flame-sub32-symbol,True,3,fail,../../model/icons/symbol/flame_sub32_symbol_949214a5_cd3d_46da_8416_617e71942aa0.py,flame-sub32
flame-with-inner-drop-sub32,side,flame-with-inner-drop-sub32,True,3,fail,../../model/icons/sub/flame_with_inner_drop_sub32_d11d120b_44dc_4986_8c2a_a773c8830e0c.py,flame-with-inner-drop-sub32-symbol
flame-with-inner-drop-sub32,symbol,flame-with-inner-drop-sub32-symbol,True,3,fail,../../model/icons/symbol/flame_with_inner_drop_sub32_symbol_d11d120b_44dc_4986_8c2a_a773c8830e0c.py,flame-with-inner-drop-sub32
flash-interface-essential-sub32-v2,side,flash-interface-essential-sub32-v2,False,31,pass,../../model/icons/sub/flash_interface_essential_sub32_v2_661caf54_eac9_4e44_897e_de17aaf87c39.py,
flash-sub32-v3,side,flash-sub32-v3,True,1,pass,../../model/icons/sub/flash_sub32_v3_482239ce_8075_436a_b065_ac0bc289a949.py,flash-sub32-v3-symbol
flash-sub32-v3,symbol,flash-sub32-v3-symbol,True,34,pass,../../model/icons/symbol/flash_sub32_v3_symbol_482239ce_8075_436a_b065_ac0bc289a949.py,flash-sub32-v3
flower-b31296d9-sub32,side,flower-b31296d9-sub32,False,5,pass,../../model/icons/sub/flower_b31296d9_sub32_b31296d9_c3fb_460c_9e6d_c1df1511ffc2.py,
flower-nature-sub32,symbol,flower-nature-sub32,False,5,fail,../../model/icons/symbol/flower_nature_sub32_716d6384_fbda_40f6_8a5b_9a36c35f5b30.py,
flower-sub32,symbol,flower-sub32,False,5,pass,../../model/icons/symbol/flower_sub32_6a1ecbd5_e710_49ac_8aeb_04d4c78b521a.py,
focus-circle-sub32,symbol,focus-circle-sub32,False,1,pass,../../model/icons/symbol/focus_circle_sub32_194127a0_095c_4aa9_bd19_038532bd3355.py,
folder-sub32-v2,side,folder-sub32-v2,False,1,pass,../../model/icons/sub/folder_sub32_v2_91daaa04_622c_5ef9_b833_ef74f90bf833.py,
fork-and-knife-dining-symbol-solo-profile32,side,fork-and-knife-dining-symbol-solo-profile32,False,2,fail,../../model/icons/sub/fork_and_knife_dining_symbol_solo_profile32_96fa9fe4_386f_4d65_8531_a569bd794200.py,
fork-and-knife-sub32,side,fork-and-knife-sub32,True,2,fail,../../model/icons/sub/fork_and_knife_sub32_b66fd641_5f5f_41b7_acfe_644485d3c82d.py,fork-and-knife-sub32-symbol
fork-and-knife-sub32,symbol,fork-and-knife-sub32-symbol,True,8,fail,../../model/icons/symbol/fork_and_knife_sub32_symbol_b66fd641_5f5f_41b7_acfe_644485d3c82d.py,fork-and-knife-sub32
fork-spoon-crossed-sub32,side,fork-spoon-crossed-sub32,True,1,fail,../../model/icons/sub/fork_spoon_crossed_sub32_6305d089_5f4e_4d0d_8488_b6bf8ef99e4d.py,fork-spoon-crossed-sub32-symbol
fork-spoon-crossed-sub32,symbol,fork-spoon-crossed-sub32-symbol,True,4,fail,../../model/icons/symbol/fork_spoon_crossed_sub32_symbol_6305d089_5f4e_4d0d_8488_b6bf8ef99e4d.py,fork-spoon-crossed-sub32
forward-arrow-sub32-v2,symbol,forward-arrow-sub32-v2,False,1,pass,../../model/icons/symbol/forward_arrow_sub32_v2_798dac3e_8c58_4024_b8ae_ece2107e6007.py,
fragile-upright-content-sub32,symbol,fragile-upright-content-sub32,False,1,fail,../../model/icons/symbol/fragile_upright_content_sub32_25d79f58_c01d_4a82_8565_6562d2773dd8.py,
fragmented-brain-sub32,symbol,fragmented-brain-sub32,False,1,fail,../../model/icons/symbol/fragmented_brain_sub32_fc4c0825_2444_4f46_a5a5_c79974a41e25.py,
franc-sub32,symbol,franc-sub32,False,3,fail,../../model/icons/symbol/franc_sub32_05008f11_fec7_4d0a_8597_ced5d395fad3.py,
fresh-carrot-batch-011-12-sub32-v3,side,fresh-carrot-batch-011-12-sub32-v3,False,1,pass,../../model/icons/sub/fresh_carrot_batch_011_12_sub32_v3_6175b21e_96a2_4503_a4cc_6b0bc36376c0.py,
front-loading-washing-machine-sub32,symbol,front-loading-washing-machine-sub32,False,1,fail,../../model/icons/symbol/front_loading_washing_machine_sub32_bb26d652_342b_4c2b_a76b_a3e5b0d67d4b.py,
front-view-bathroom-toilet-sub32-v3,symbol,front-view-bathroom-toilet-sub32-v3,False,1,pass,../../model/icons/symbol/front_view_bathroom_toilet_sub32_v3_4b4b156b_56c7_45c1_80c4_fb442761ed90.py,
funnel-sub32,side,funnel-sub32,False,1,pass,../../model/icons/sub/funnel_sub32_107e54f1_5e5c_40e0_a51b_c1aeca9aed3a.py,
gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32,side,gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32,True,7,fail,../../model/icons/sub/gamepad_dpad_and_button_b06110ec_f282_457a_aacf_23318a701c51_sub32_b06110ec_f282_457a_aacf_23318a701c51.py,gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32-symbol
gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32,symbol,gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32-symbol,True,1,fail,../../model/icons/symbol/gamepad_dpad_and_button_b06110ec_f282_457a_aacf_23318a701c51_sub32_symbol_b06110ec_f282_457a_aacf_23318a701c51.py,gamepad-dpad-and-button-b06110ec-f282-457a-aacf-23318a701c51-sub32
gas-pump-sub32,symbol,gas-pump-sub32,False,3,fail,../../model/icons/symbol/gas_pump_sub32_5e926d0b_c0ce_4cda_8027_a4553f9978ac.py,
gas-symbol-sub32-v3,symbol,gas-symbol-sub32-v3,False,1,pass,../../model/icons/symbol/gas_symbol_sub32_v3_c6b95b7c_51f0_41d6_9758_e2c0e4821afa.py,
gauge-speed-sub32,symbol,gauge-speed-sub32,False,1,fail,../../model/icons/symbol/gauge_speed_sub32_d60f8be4_17a7_4927_a51d_f9819421174e.py,
gauge-sub32,symbol,gauge-sub32,False,1,pass,../../model/icons/symbol/gauge_sub32_f851be15_9995_4280_9f7a_d66f70d256fd.py,
gavel-block-sub-state-126,side,gavel-block-sub-state-126,False,2,pass,../../model/icons/sub/gavel_block_sub_state_126_c48a60eb_d543_4958_b02f_1af524f7b1a0.py,
gavel-block-sub32-v3,side,gavel-block-sub32-v3,False,2,pass,../../model/icons/sub/gavel_block_sub32_v3_c48a60eb_d543_4958_b02f_1af524f7b1a0.py,
gemstone-ring-state-242,side,gemstone-ring-state-242,False,1,pass,../../model/icons/sub/gemstone_ring_state_242_91065c0d_d056_4c23_a604_1f2b872fca43.py,
gemstone-ring-state-242-v2,side,gemstone-ring-state-242-v2,False,1,unknown,../../model/icons/sub/gemstone_ring_state_242_v2_91065c0d_d056_4c23_a604_1f2b872fca43.py,
geometric-shapes-in-rounded-square-batch-006-02-sub32,side,geometric-shapes-in-rounded-square-batch-006-02-sub32,False,1,fail,../../model/icons/sub/geometric_shapes_in_rounded_square_batch_006_02_sub32_610733a3_dfd5_42df_9651_d396d039493b.py,
geometric-three-toed-paw-sub32,side,geometric-three-toed-paw-sub32,True,1,fail,../../model/icons/sub/geometric_three_toed_paw_sub32_52860099_ee8d_46b2_84ff_237a2c5f681c.py,geometric-three-toed-paw-sub32-symbol
geometric-three-toed-paw-sub32,symbol,geometric-three-toed-paw-sub32-symbol,True,16,fail,../../model/icons/symbol/geometric_three_toed_paw_sub32_symbol_52860099_ee8d_46b2_84ff_237a2c5f681c.py,geometric-three-toed-paw-sub32
ghost-sub32-v2,symbol,ghost-sub32-v2,False,1,pass,../../model/icons/symbol/ghost_sub32_v2_a257f108_5e8d_40d4_97ad_643846319b7b.py,
gift-sub32-v2,side,gift-sub32-v2,False,5,pass,../../model/icons/sub/gift_sub32_v2_8e0615c2_d799_4df4_a1fd_c57312609fdf.py,
glass-drinks-sub32-v2,side,glass-drinks-sub32-v2,True,1,pass,../../model/icons/sub/glass_drinks_sub32_v2_3ad0cd10_bf8c_4b51_9e81_06a67e3d6f68.py,glass-drinks-sub32-v2-symbol
glass-drinks-sub32-v2,symbol,glass-drinks-sub32-v2-symbol,True,2,pass,../../model/icons/symbol/glass_drinks_sub32_v2_symbol_3ad0cd10_bf8c_4b51_9e81_06a67e3d6f68.py,glass-drinks-sub32-v2
globe-sub32,symbol,globe-sub32,False,2,pass,../../model/icons/symbol/globe_sub32_0294be19_1549_4dd5_816a_8e654d6372f8.py,
globe-symbol-sub32,side,globe-symbol-sub32,True,1,pass,../../model/icons/sub/globe_symbol_sub32_1895f89b_67da_4327_b67f_f9726c4899c7.py,globe-symbol-sub32-symbol
globe-symbol-sub32,symbol,globe-symbol-sub32-symbol,True,11,pass,../../model/icons/symbol/globe_symbol_sub32_symbol_1895f89b_67da_4327_b67f_f9726c4899c7.py,globe-symbol-sub32
glowing-light-bulb-564c9b27-dd9b-48b8-8f61-3945889b688c-sub32,side,glowing-light-bulb-564c9b27-dd9b-48b8-8f61-3945889b688c-sub32,False,1,fail,../../model/icons/sub/glowing_light_bulb_564c9b27_dd9b_48b8_8f61_3945889b688c_sub32_564c9b27_dd9b_48b8_8f61_3945889b688c.py,
glowing-light-bulb-sub32,side,glowing-light-bulb-sub32,False,3,pass,../../model/icons/sub/glowing_light_bulb_sub32_dd2aca27_c840_4398_bf95_7914b16b0275.py,
glue-sub32-v3,side,glue-sub32-v3,False,1,pass,../../model/icons/sub/glue_sub32_v3_cefa6872_2a4d_47f5_b5a5_612921a29892.py,
go-text-sub32,symbol,go-text-sub32,False,1,fail,../../model/icons/symbol/go_text_sub32_6526c9e6_1222_445f_b7c5_c16580a2e930.py,
golf-ball-tee-sub32,symbol,golf-ball-tee-sub32,False,1,pass,../../model/icons/symbol/golf_ball_tee_sub32_42647a30_ca0f_4367_83c0_c22c024b7067.py,
graduate-person-sub32,side,graduate-person-sub32,False,1,fail,../../model/icons/sub/graduate_person_sub32_0dc48bc0_54c9_4886_96f6_e51b9d1f618c.py,
graduation-cap-symbol-sub32-v3,side,graduation-cap-symbol-sub32-v3,True,5,pass,../../model/icons/sub/graduation_cap_symbol_sub32_v3_e5ae7651_62d6_4c05_b34e_faf818f521bc.py,graduation-cap-symbol-sub32-v3-symbol
graduation-cap-symbol-sub32-v3,symbol,graduation-cap-symbol-sub32-v3-symbol,True,6,pass,../../model/icons/symbol/graduation_cap_symbol_sub32_v3_symbol_e5ae7651_62d6_4c05_b34e_faf818f521bc.py,graduation-cap-symbol-sub32-v3
graph-finance-sub32-v2,symbol,graph-finance-sub32-v2,False,5,pass,../../model/icons/symbol/graph_finance_sub32_v2_5552619f_de1f_40a4_b0e9_95549bca7398.py,
graph-line-health-sub32-v2,symbol,graph-line-health-sub32-v2,False,10,pass,../../model/icons/symbol/graph_line_health_sub32_v2_2a9d95b0_3301_4030_a069_703a97ff8a06.py,
graph-line-sub32-v2,symbol,graph-line-sub32-v2,False,10,pass,../../model/icons/symbol/graph_line_sub32_v2_81086a0a_72d8_44ff_a50f_d01d9600033b.py,
graph-sub32-v2,symbol,graph-sub32-v2,False,5,pass,../../model/icons/symbol/graph_sub32_v2_a8abb591_1282_4a97_be3e_9a18708db726.py,
grid-cross-content-sub32-v2,symbol,grid-cross-content-sub32-v2,False,1,pass,../../model/icons/symbol/grid_cross_content_sub32_v2_9df1cf27_f581_44da_8016_6680a5b4805c.py,
grid-four-squares-sub32,symbol,grid-four-squares-sub32,False,1,pass,../../model/icons/symbol/grid_four_squares_sub32_e611334b_e870_4c6a_94a2_cf370f8dd77f.py,
grid-globe-sub32,side,grid-globe-sub32,False,3,fail,../../model/icons/sub/grid_globe_sub32_f68cfed4_af07_4707_93e1_6c92d2e4e588.py,
hairpin-turn-right-sub32-v2,symbol,hairpin-turn-right-sub32-v2,False,2,pass,../../model/icons/symbol/hairpin_turn_right_sub32_v2_3fe88fdd_16b8_494f_b26e_461659c58008.py,
half-circle-sub32,symbol,half-circle-sub32,False,1,fail,../../model/icons/symbol/half_circle_sub32_ecc2f033_f9eb_4a2f_9a8d_470f5361b748.py,
hamburger-sub32,symbol,hamburger-sub32,False,4,fail,../../model/icons/symbol/hamburger_sub32_4eb3fceb_2f4c_4167_ac6b_944c1693b563.py,
hammer-sub32,symbol,hammer-sub32,False,2,fail,../../model/icons/symbol/hammer_sub32_314dcf43_c8b9_4ecf_b0ac_34ec596e757f.py,
hand-down-1-sub32,side,hand-down-1-sub32,False,1,fail,../../model/icons/sub/hand_down_1_sub32_ce80faa0_dd47_4d1a_9ecb_fb349333dde8.py,
hand-facing-down-batch-024-02-sub32,side,hand-facing-down-batch-024-02-sub32,False,2,pass,../../model/icons/sub/hand_facing_down_batch_024_02_sub32_acc6f9a7_f1e5_46cf_961e_ce00f3dd0639.py,
hand-offering-house-eaves-sub32,symbol,hand-offering-house-eaves-sub32,False,1,fail,../../model/icons/symbol/hand_offering_house_eaves_sub32_227c49b3_453d_41e2_a84e_90a956a04ac0.py,
hand-over-heat-sub32,symbol,hand-over-heat-sub32,False,1,fail,../../model/icons/symbol/hand_over_heat_sub32_e2391138_4aaf_4587_83d5_f636e7ba5379.py,
hand-pointing-at-3d-cube-sub32,side,hand-pointing-at-3d-cube-sub32,False,1,fail,../../model/icons/sub/hand_pointing_at_3d_cube_sub32_ec7d49e5_85a7_4bad_943c_fff9ce408048.py,
hand-saw-sub32,symbol,hand-saw-sub32,False,1,pass,../../model/icons/symbol/hand_saw_sub32_f9355663_65dc_4eff_a52d_6442ba084c4a.py,
hand-truck-box-sub32,symbol,hand-truck-box-sub32,False,1,fail,../../model/icons/symbol/hand_truck_box_sub32_23e62360_beb2_4bfa_84c6_4545003b32a4.py,
handbag-sub32,side,handbag-sub32,False,1,pass,../../model/icons/sub/handbag_sub32_935a7339_45e1_4875_b9a1_843bb0be4549.py,
handshake-sub32,symbol,handshake-sub32,False,1,fail,../../model/icons/symbol/handshake_sub32_533cf846_1648_4bd0_a7f9_03a05d166f40.py,
hang-glider-rider-sub32,symbol,hang-glider-rider-sub32,False,1,fail,../../model/icons/symbol/hang_glider_rider_sub32_3bc58e49_3bd9_4b80_9381_7be53c19633b.py,
hang-glider-sub32-v2,symbol,hang-glider-sub32-v2,False,2,pass,../../model/icons/symbol/hang_glider_sub32_v2_1af77d24_44c3_4ebd_97a7_9094e5cd4e55.py,
happy-face-with-closed-eyes-sub32,symbol,happy-face-with-closed-eyes-sub32,False,12,fail,../../model/icons/symbol/happy_face_with_closed_eyes_sub32_5ee1d8ff_a85e_4f98_8d10_414df21c0f8a.py,
hard-hat-on-stand-2c1fa7b6-sub32-v3,side,hard-hat-on-stand-2c1fa7b6-sub32-v3,False,1,pass,../../model/icons/sub/hard_hat_on_stand_2c1fa7b6_sub32_v3_2c1fa7b6_a8c3_4407_9935_862250d036d1.py,
hash-70a66a4a-sub32,symbol,hash-70a66a4a-sub32,False,6,pass,../../model/icons/symbol/hash_70a66a4a_sub32_70a66a4a_9889_4666_a0df_a71f3660fd1e.py,
head-medical-plus-content-sub32,symbol,head-medical-plus-content-sub32,False,1,fail,../../model/icons/symbol/head_medical_plus_content_sub32_348cbff9_1f65_4ac0_894f_5968b56f3054.py,
head-sub32,symbol,head-sub32,False,2,fail,../../model/icons/symbol/head_sub32_97903c22_da46_4913_b7f3_4e20608ab202.py,
headphones-audio-sub32,side,headphones-audio-sub32,False,1,fail,../../model/icons/sub/headphones_audio_sub32_2d504cf2_ccfb_4d8e_aadb_8ee57a7202fa.py,
heart-beat-sub32-v2,symbol,heart-beat-sub32-v2,False,1,pass,../../model/icons/symbol/heart_beat_sub32_v2_e2caf3a5_8618_493f_9324_4f824d7cba74.py,
heart-message-22-solo-profile32,side,heart-message-22-solo-profile32,False,10,fail,../../model/icons/sub/heart_message_22_solo_profile32_2a3f04f0_a404_41db_90b7_a6ee5813413b.py,
heart-pulse-sub32,side,heart-pulse-sub32,True,7,fail,../../model/icons/sub/heart_pulse_sub32_3ec61357_503d_46af_90a8_2fa210293e19.py,heart-pulse-sub32-symbol
heart-pulse-sub32,symbol,heart-pulse-sub32-symbol,True,9,fail,../../model/icons/symbol/heart_pulse_sub32_symbol_3ec61357_503d_46af_90a8_2fa210293e19.py,heart-pulse-sub32
heart-state-63,side,heart-state-63,True,56,pass,../../model/icons/sub/heart_state_63_29604065_1175_4732_a32c_afa455c4c9ab.py,heart-state-63-symbol
heart-state-63,symbol,heart-state-63-symbol,True,36,pass,../../model/icons/symbol/heart_state_63_symbol_29604065_1175_4732_a32c_afa455c4c9ab.py,heart-state-63
heart-state-63-v2,side,heart-state-63-v2,False,1,unknown,../../model/icons/sub/heart_state_63_v2_29604065_1175_4732_a32c_afa455c4c9ab.py,
hearts-two-sub32,symbol,hearts-two-sub32,False,2,pass,../../model/icons/symbol/hearts_two_sub32_6188e665_7838_43fa_b5c8_8aecfca95ea0.py,
hedgetrade-sub32,symbol,hedgetrade-sub32,False,1,fail,../../model/icons/symbol/hedgetrade_sub32_05838a60_695a_4d60_8b28_c99ff89ec819.py,
helmet-97a9265b-sub32-v2,side,helmet-97a9265b-sub32-v2,True,1,pass,../../model/icons/sub/helmet_97a9265b_sub32_v2_97a9265b_3cf4_420c_8a2b_da7cd9955c06.py,helmet-97a9265b-sub32-v2-symbol
helmet-97a9265b-sub32-v2,symbol,helmet-97a9265b-sub32-v2-symbol,True,5,pass,../../model/icons/symbol/helmet_97a9265b_sub32_v2_symbol_97a9265b_3cf4_420c_8a2b_da7cd9955c06.py,helmet-97a9265b-sub32-v2
helmet-d5b67122-sub32,side,helmet-d5b67122-sub32,True,7,fail,../../model/icons/sub/helmet_d5b67122_sub32_d5b67122_8eaa_475e_8ad0_0d51c15807ab.py,helmet-d5b67122-sub32-symbol
helmet-d5b67122-sub32,symbol,helmet-d5b67122-sub32-symbol,True,5,fail,../../model/icons/symbol/helmet_d5b67122_sub32_symbol_d5b67122_8eaa_475e_8ad0_0d51c15807ab.py,helmet-d5b67122-sub32
help-wheel-sub32,symbol,help-wheel-sub32,False,1,fail,../../model/icons/symbol/help_wheel_sub32_32cc640b_fd6f_5d01_b576_fd631edb4656.py,
herbal-sub32,side,herbal-sub32,True,1,pass,../../model/icons/sub/herbal_sub32_d37ff2bf_eddb_475b_9f5a_3996767a114d.py,herbal-sub32-symbol
herbal-sub32,symbol,herbal-sub32-symbol,True,1,pass,../../model/icons/symbol/herbal_sub32_symbol_d37ff2bf_eddb_475b_9f5a_3996767a114d.py,herbal-sub32
hex-nut-pointed-sub32-v2,side,hex-nut-pointed-sub32-v2,False,1,pass,../../model/icons/sub/hex_nut_pointed_sub32_v2_828995a1_4d7c_48f6_adb3_6be4af0ef22f.py,
hexagon-design-sub32-v2,symbol,hexagon-design-sub32-v2,False,1,pass,../../model/icons/symbol/hexagon_design_sub32_v2_96421daf_8508_4131_bcb0_05c368fcbc6a.py,
hi-text,side,hi-text,False,2,pass,../../model/icons/sub/hi_text_0cb3967a_bb52_468d_b419_77a7865d4cd3.py,
hidden-sub32-v3,side,hidden-sub32-v3,True,5,pass,../../model/icons/sub/hidden_sub32_v3_2f48fc2c_5ebe_4a21_b259_42ee5c3ca129.py,hidden-sub32-v3-symbol
hidden-sub32-v3,symbol,hidden-sub32-v3-symbol,True,1,pass,../../model/icons/symbol/hidden_sub32_v3_symbol_2f48fc2c_5ebe_4a21_b259_42ee5c3ca129.py,hidden-sub32-v3
hidden-visibility-eye-symbol-sub32,side,hidden-visibility-eye-symbol-sub32,True,4,pass,../../model/icons/sub/hidden_visibility_eye_symbol_sub32_90c55c1b_6141_40f9_8dfb_e0b9bed3cb5e.py,hidden-visibility-eye-symbol-sub32-symbol
hidden-visibility-eye-symbol-sub32,symbol,hidden-visibility-eye-symbol-sub32-symbol,True,1,pass,../../model/icons/symbol/hidden_visibility_eye_symbol_sub32_symbol_90c55c1b_6141_40f9_8dfb_e0b9bed3cb5e.py,hidden-visibility-eye-symbol-sub32
hierarchy-circle-leaves-sub32,side,hierarchy-circle-leaves-sub32,True,1,fail,../../model/icons/sub/hierarchy_circle_leaves_sub32_f540eba4_5f02_4b15_ab87_852a4076e2c9.py,hierarchy-circle-leaves-sub32-symbol
hierarchy-circle-leaves-sub32,symbol,hierarchy-circle-leaves-sub32-symbol,True,3,fail,../../model/icons/symbol/hierarchy_circle_leaves_sub32_symbol_f540eba4_5f02_4b15_ab87_852a4076e2c9.py,hierarchy-circle-leaves-sub32
hierarchy-two-square-nodes-sub32,side,hierarchy-two-square-nodes-sub32,True,1,fail,../../model/icons/sub/hierarchy_two_square_nodes_sub32_bd04715e_144d_4c6c_84e7_b3504ca80063.py,hierarchy-two-square-nodes-sub32-symbol
hierarchy-two-square-nodes-sub32,symbol,hierarchy-two-square-nodes-sub32-symbol,True,3,fail,../../model/icons/symbol/hierarchy_two_square_nodes_sub32_symbol_bd04715e_144d_4c6c_84e7_b3504ca80063.py,hierarchy-two-square-nodes-sub32
hiker-backpack-pole-sub32,symbol,hiker-backpack-pole-sub32,False,1,fail,../../model/icons/symbol/hiker_backpack_pole_sub32_4ddc386a_2885_4d7a_9893_72e2a6726f6d.py,
home-information-content-sub32,symbol,home-information-content-sub32,False,1,fail,../../model/icons/symbol/home_information_content_sub32_033bb549_c6d5_42c3_9f67_16786b6cf70e.py,
honeycomb-sub32,symbol,honeycomb-sub32,False,2,pass,../../model/icons/symbol/honeycomb_sub32_f0c353b7_a354_469a_90f8_2f8b8d4edac1.py,
honeycomb-symbol-sub32-v2,symbol,honeycomb-symbol-sub32-v2,False,2,pass,../../model/icons/symbol/honeycomb_symbol_sub32_v2_f4966448_56e2_4786_a9bd_37a29a7e6a65.py,
horizontal-chain-link-sub32,side,horizontal-chain-link-sub32,False,2,review,../../model/icons/sub/horizontal_chain_link_sub32_b4c96571_b91a_5c18_ae5c_9991078d4792.py,
horizontal-double-ended-wrench-sub32,side,horizontal-double-ended-wrench-sub32,False,1,pass,../../model/icons/sub/horizontal_double_ended_wrench_sub32_d63b4e68_3e3c_4320_ad5b_85484116fc79.py,
horizontal-measurement-markers-solo-profile32,side,horizontal-measurement-markers-solo-profile32,False,1,fail,../../model/icons/sub/horizontal_measurement_markers_solo_profile32_5e331499_062d_4a4a_965e_e100d55ce756.py,
horizontal-sliders,side,horizontal-sliders,False,2,pass,../../model/icons/sub/horizontal_sliders_4642813d_98a5_4ee8_9563_106b13378a4b.py,
horn-sub32,symbol,horn-sub32,False,3,fail,../../model/icons/symbol/horn_sub32_82d50937_0e36_4f84_b67b_aafe2b74a0ce.py,
horned-bull-head-sub32,symbol,horned-bull-head-sub32,False,1,fail,../../model/icons/symbol/horned_bull_head_sub32_749c49e8_3491_46dc_9c16_62b4f5a5ab0c.py,
horse-head-symbol-sub32,side,horse-head-symbol-sub32,True,1,fail,../../model/icons/sub/horse_head_symbol_sub32_9fa5c4e8_5509_4115_889b_fb3874cf4d30.py,horse-head-symbol-sub32-symbol
