kind,id,old_concept,categories,position,main_prefix,main_ids,main_concepts,sub_tail,sub_ids,sub_concepts
side,4e2bee98-c069-5dac-98bb-b90c403098br,pencil edit alert,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,98bb-b90c403098,42f29bd3-1507-484e-98bb-b90c40309892,warning triangle
side,4e2bee98-c069-5dac-98f2-4b8115e447br,pencil edit info,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,98f2-4b8115e447,72415859-aa7f-4337-98f2-4b8115e44784,circle information
side,4e2bee98-c069-5dac-9959-dd04e8c520br,pencil edit document,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,9959-dd04e8c520,9c3cb75e-d776-4efc-9959-dd04e8c52052,text file
side,4e2bee98-c069-5dac-9c62-9622160ecabr,pencil edit favorite,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,9c62-9622160eca,b255daf0-3adf-4238-9c62-9622160eca5c,star
side,4e2bee98-c069-5dac-9f29-5124f5d2d5br,pencil edit coding,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,9f29-5124f5d2d5,3699b0e7-2691-4335-9f29-5124f5d2d5cb,circle code bracket
side,4e2bee98-c069-5dac-9f87-f3b69a27f2br,pencil edit time loading,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,9f87-f3b69a27f2,282df875-ad80-4f27-9f87-f3b69a27f229,clock
side,4e2bee98-c069-5dac-a0b8-bb7f432054br,pencil edit lock,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a0b8-bb7f432054,386cb547-821f-4d23-a0b8-bb7f43205473,lock
side,4e2bee98-c069-5dac-a231-22735ffc29br,pencil edit share 2,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a231-22735ffc29,14f11930-2628-4025-a231-22735ffc293e,molecule
side,4e2bee98-c069-5dac-a337-c2575e324bbr,pencil edit love,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a337-c2575e324b,0104273d-3559-4788-a337-c2575e324bb8,heart
side,4e2bee98-c069-5dac-a347-ed197ce977br,pencil edit check 2,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a347-ed197ce977,e827e098-b2c1-4c9d-a347-ed197ce977ef,circle check 1
side,4e2bee98-c069-5dac-a3cb-caa71cc3b5br,pencil edit check 1,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a3cb-caa71cc3b5,9990b35d-e41d-404f-a3cb-caa71cc3b51f,circle check
side,4e2bee98-c069-5dac-a400-fd2f7b20a9br,pencil edit key,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a400-fd2f7b20a9,8d4e51db-4d2a-4285-a400-fd2f7b20a987,key
side,4e2bee98-c069-5dac-a53b-be10293087br,pencil edit location,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a53b-be10293087,76f7fdb5-5122-45e4-a53b-be1029308735,pin
side,4e2bee98-c069-5dac-a664-4ae3e56c83br,pencil edit money,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,4e2bee98-c069-5dac-a7fa-abd754bde3br,pencil edit cart,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a7fa-abd754bde3,fa3ca15f-b005-4f2a-a7fa-abd754bde34f,cart
side,4e2bee98-c069-5dac-a858-53d1cdc716tl,ai edit robot,artificial-intelligence side-combination top-left,tl,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,4e2bee98-c069-5dac-aa58-53ce337798br,pencil edit laptop,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,aa58-53ce337798,0eca8bb8-75fe-4501-aa58-53ce337798cc,laptop
side,4e2bee98-c069-5dac-aa87-6963634386br,pencil edit download,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,aa87-6963634386,9703959b-8d72-4272-aa87-6963634386ca,circle arrow down
side,4e2bee98-c069-5dac-aba2-b19ae57d29br,pencil edit flag,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,aba2-b19ae57d29,3ac49187-fec0-4e09-aba2-b19ae57d29b1,flag
side,4e2bee98-c069-5dac-b003-0fd2cce077br,pencil edit flight,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,b003-0fd2cce077,b476e384-418f-4620-b003-0fd2cce07768,plane
side,4e2bee98-c069-5dac-b13a-e0950315fcbr,pencil edit home,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,b13a-e0950315fc,5ae6e559-27d0-490b-b13a-e0950315fc03,house
side,4e2bee98-c069-5dac-b34e-faf818f521br,pencil edit education,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,b34e-faf818f521,e5ae7651-62d6-4c05-b34e-faf818f521bc,graduation cap
side,4e2bee98-c069-5dac-b4df-bb3dfe7ebebr,pencil edit cancel,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,b4df-bb3dfe7ebe,8fece960-4425-489e-b4df-bb3dfe7ebe00,circle remove
side,4e2bee98-c069-5dac-bab9-3143aecf95br,pencil edit reload,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,bab9-3143aecf95,4d77908b-9f0a-416f-bab9-3143aecf95b6,synchronize refresh arrow
side,4e2bee98-c069-5dac-bb2d-c896d251a0br,pencil edit email,interface-essential side-combination bottom-right,br,4e2bee98-c069-5dac-,4e2bee98-c069-5dac-9b4e-bbd117774484,pencil,bb2d-c896d251a0,,
side,4e3029e6-492a-4d27-81f5-7df2994049le,logout,interface-essential side-combination left,le,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,81f5-7df2994049,3a1f7f57-64f3-5378-81f5-7df2994049c6,arrow thin right
side,4e3029e6-492a-4d27-8833-a4322d4cbdbo,circle pad finger,interface-essential side-combination bottom,bo,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,8833-a4322d4cbd,82734f7a-f16b-4ab7-8833-a4322d4cbd4b,hand point
side,4e3029e6-492a-4d27-931b-0d558dad49br,shape circle add,design side-combination bottom-right,br,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,931b-0d558dad49,c4d23011-c558-4522-931b-0d558dad4995,circle add
side,4e3029e6-492a-4d27-9f8a-db37b07f0bbo,cursor move down,interface-essential side-combination bottom,bo,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,9f8a-db37b07f0b,4b8a1949-3e5f-4bab-9f8a-db37b07f0bc0,cursor
side,4e3029e6-492a-4d27-9f8a-db37b07f0bto,cursor move up,interface-essential side-combination top,to,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,9f8a-db37b07f0b,4b8a1949-3e5f-4bab-9f8a-db37b07f0bc0,cursor
side,4e3029e6-492a-4d27-a55c-56b5857864tr,share external link 2,interface-essential side-combination top-right,tr,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,a55c-56b5857864,be80cafb-83a1-5b35-a55c-56b5857864a9,keyboard arrow bottom right
side,4e3029e6-492a-4d27-a880-3c773e5774le,cursor move left,interface-essential side-combination left,le,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,a880-3c773e5774,a19d3d8c-ca4f-4084-a880-3c773e5774a7,cursor left horizontal
side,4e3029e6-492a-4d27-b65d-f7e8e87925ri,cursor move right,interface-essential side-combination right,ri,4e3029e6-492a-4d27-,4e3029e6-492a-4d27-9967-817241fd3463,circle,b65d-f7e8e87925,bae8ce7a-80bd-4ca5-b65d-f7e8e8792508,cursor right horizontal
side,4e5cefd6-c9c9-46fb-842d-844f0c6529br,time charging,transportation side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,842d-844f0c6529,d0244858-b455-4673-842d-844f0c652966,battery
side,4e5cefd6-c9c9-46fb-8651-f1619fdbdcbr,bike time,transportation side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,8651-f1619fdbdc,ba2c7c5d-7b19-4251-8651-f1619fdbdc5e,bike
side,4e5cefd6-c9c9-46fb-8915-e1f6d28276tr,time rest time 1,interface-essential side-combination top-right,tr,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,8915-e1f6d28276,4f0dec50-b514-5f19-8915-e1f6d28276e5,sleep zzz
side,4e5cefd6-c9c9-46fb-9217-7031427f5fbr,customer relationship management time clock,business side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,9217-7031427f5f,1e82d117-570c-41ee-9217-7031427f5fea,cog
side,4e5cefd6-c9c9-46fb-9ee2-0f23f5c3b3br,time exercise time 1,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,9ee2-0f23f5c3b3,468beab8-6edf-4e7f-9ee2-0f23f5c3b360,heart rate
side,4e5cefd6-c9c9-46fb-a0b8-bb7f432054br,time lock curfew,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,a0b8-bb7f432054,386cb547-821f-4d23-a0b8-bb7f43205473,lock
side,4e5cefd6-c9c9-46fb-a4ad-c70db66b24br,pill clock,health side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,a4ad-c70db66b24,6cb102ae-38d0-4d2c-a4ad-c70db66b2436,pill
side,4e5cefd6-c9c9-46fb-a7c1-7d22f0de49tr,hospital post care 2,health side-combination top-right,tr,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,a7c1-7d22f0de49,4e6c72ac-9782-4bd5-a7c1-7d22f0de49cc,medical cross
side,4e5cefd6-c9c9-46fb-a7c4-43da211daabr,time coffee time 1,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,a7c4-43da211daa,db8ea339-df43-4389-a7c4-43da211daa67,cup
side,4e5cefd6-c9c9-46fb-aacf-23318a701cbr,time play time 3,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,aacf-23318a701c,b06110ec-f282-457a-aacf-23318a701c51,gaming
side,4e5cefd6-c9c9-46fb-acfe-644485d3c8br,time food time 1,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,acfe-644485d3c8,b66fd641-5f5f-41b7-acfe-644485d3c82d,fork and knife
side,4e5cefd6-c9c9-46fb-af52-2432d0b107br,time study time 1,interface-essential side-combination bottom-right,br,4e5cefd6-c9c9-46fb-,4e5cefd6-c9c9-46fb-8ae2-7f4e5da2f01d,clock,af52-2432d0b107,108b3cfe-84c6-493f-af52-2432d0b107d3,book open
side,4eaa0e1d-1e52-4fb7-8db2-c377d1b6efbr,shopping bag search,shopping side-combination bottom-right,br,4eaa0e1d-1e52-4fb7-,4eaa0e1d-1e52-4fb7-992c-ee24275c9362,bag shopping,8db2-c377d1b6ef,9f1aeae0-d56e-4c60-8db2-c377d1b6ef06,magnifying glass
side,4ecb7b0f-c4d1-5669-a858-53d1cdc716tr,ai vehicle robot 1,transportation side-combination top-right,tr,4ecb7b0f-c4d1-5669-,4ecb7b0f-c4d1-5669-81fe-5c2d48418656,car,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,4f01697c-7a7c-5f15-9017-034a792ae9to,yom kippur day of atonement 2,holidays side-combination top,to,4f01697c-7a7c-5f15-,4f01697c-7a7c-5f15-ba3c-1c84fae8cb35,book open 1,9017-034a792ae9,b899b610-48c3-460c-9017-034a792ae9cb,shofar
side,4f01697c-7a7c-5f15-ae47-3542cfdb8bbr,online learning online course 1,school-learning side-combination bottom-right,br,4f01697c-7a7c-5f15-,4f01697c-7a7c-5f15-ba3c-1c84fae8cb35,book open 1,ae47-3542cfdb8b,dd2baaa6-8560-4803-ae47-3542cfdb8b76,mouse
side,4f05b839-b3a3-4cf1-a337-c2575e324bto,love letter 1,romance side-combination top,to,4f05b839-b3a3-4cf1-,4f05b839-b3a3-4cf1-805a-ced56d04a370,paper plane,a337-c2575e324b,0104273d-3559-4788-a337-c2575e324bb8,heart
side,4f97114c-a7e4-4f5d-86cd-d13aceeaf9to,amazon web service marketplace cart,programing side-combination top,to,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,86cd-d13aceeaf9,802601c0-689d-481d-86cd-d13aceeaf9a1,cube
side,4f97114c-a7e4-4f5d-8db2-c377d1b6efbr,shopping cart search,shopping side-combination bottom-right,br,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,8db2-c377d1b6ef,9f1aeae0-d56e-4c60-8db2-c377d1b6ef06,magnifying glass
side,4f97114c-a7e4-4f5d-8dfb-01e3bb127cbr,shopping cart subtract,shopping side-combination bottom-right,br,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,8dfb-01e3bb127c,ab7a719f-7c4a-4ed8-8dfb-01e3bb127cb4,circle minus
side,4f97114c-a7e4-4f5d-931b-0d558dad49br,shopping cart add,shopping side-combination bottom-right,br,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,931b-0d558dad49,c4d23011-c558-4522-931b-0d558dad4995,circle add
side,4f97114c-a7e4-4f5d-9c62-9622160ecabr,shopping cart star,shopping side-combination bottom-right,br,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,9c62-9622160eca,b255daf0-3adf-4238-9c62-9622160eca5c,star
side,4f97114c-a7e4-4f5d-a664-4ae3e56c83br,shopping cart cash,shopping side-combination bottom-right,br,4f97114c-a7e4-4f5d-,4f97114c-a7e4-4f5d-935d-2b5d4711fb3f,cart,a664-4ae3e56c83,563b0b14-308a-4b0a-a664-4ae3e56c8366,circle dollar
side,4ffa6c0d-9134-5a35-8884-4d5e8485d8br,window mirror cleaning spray,wayfinding side-combination bottom-right,br,4ffa6c0d-9134-5a35-,4ffa6c0d-9134-5a35-a135-73fe4d06cbe2,window open,8884-4d5e8485d8,31ccd5ef-ee58-44ad-8884-4d5e8485d81f,spray can
side,50118f35-5541-4d2d-8292-b980e062b3br,email action reply all 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8292-b980e062b3,941eddd0-ce09-5acc-8292-b980e062b376,email action reply
side,50118f35-5541-4d2d-836a-62b022c551to,spam mail 1,emails side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,836a-62b022c551,cb2b2f08-6efa-4f5e-836a-62b022c55138,skull
side,50118f35-5541-4d2d-85ec-2fd6000447br,email action sync 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,85ec-2fd6000447,6f318fe0-f892-436c-85ec-2fd600044785,sync arrow
side,50118f35-5541-4d2d-85ec-2fd6000447to,email action sync,emails side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,85ec-2fd6000447,6f318fe0-f892-436c-85ec-2fd600044785,sync arrow
side,50118f35-5541-4d2d-889b-fb3874cf4dbr,coding apps website virus trojan mail,apps side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,889b-fb3874cf4d,9fa5c4e8-5509-4115-889b-fb3874cf4d30,horse head
side,50118f35-5541-4d2d-8ac2-44fa49dbcebr,junk mail 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8ac2-44fa49dbce,65adbc02-2e53-460d-8ac2-44fa49dbce5f,trash
side,50118f35-5541-4d2d-8b09-653917d044tr,ai email generator spark,artificial-intelligence side-combination top-right,tr,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8b09-653917d044,02f35c24-75e1-42ed-8b09-653917d04439,spark
side,50118f35-5541-4d2d-8bb3-41d6a1fb33br,email action disable,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8bb3-41d6a1fb33,ea16df49-fc08-4bf0-8bb3-41d6a1fb33cf,prohitbition
side,50118f35-5541-4d2d-8db2-c377d1b6efbr,email action search 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8db2-c377d1b6ef,9f1aeae0-d56e-4c60-8db2-c377d1b6ef06,magnifying glass
side,50118f35-5541-4d2d-8de6-23be0bf1d8br,digital policies email protection 1,apps side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8de6-23be0bf1d8,378dbc4a-8e49-4c92-8de6-23be0bf1d811,shield with plus
side,50118f35-5541-4d2d-8dfb-01e3bb127cbr,email action subtract,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8dfb-01e3bb127c,ab7a719f-7c4a-4ed8-8dfb-01e3bb127cb4,circle minus
side,50118f35-5541-4d2d-8ec6-c837972fb3bo,junk mail 4,emails side-combination bottom,bo,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8ec6-c837972fb3,5e0c6d19-547e-46f0-8ec6-c837972fb3f0,trash
side,50118f35-5541-4d2d-8ec6-c837972fb3br,junk mail 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,8ec6-c837972fb3,5e0c6d19-547e-46f0-8ec6-c837972fb3f0,trash
side,50118f35-5541-4d2d-909c-bad3ddffd5br,digital policies email protection 2,apps side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,909c-bad3ddffd5,bc1a4fc0-cd35-423d-909c-bad3ddffd5c9,hand
side,50118f35-5541-4d2d-9142-77054c14c7to,shopping direct mail advertising envelope,business side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9142-77054c14c7,e23fb9d7-ed54-45f6-9142-77054c14c7bc,rectangle ad text
side,50118f35-5541-4d2d-9217-7031427f5fbr,email action settings,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9217-7031427f5f,1e82d117-570c-41ee-9217-7031427f5fea,cog
side,50118f35-5541-4d2d-9484-ad9b419082br,email action reply 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9484-ad9b419082,90afee1d-c8d3-4450-9484-ad9b41908249,circle arrow right
side,50118f35-5541-4d2d-9563-106b13378abl,customer relationship management email respond control,business side-combination bottom-left,bl,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9563-106b13378a,4642813d-98a5-4ee8-9563-106b13378a4b,square slider
side,50118f35-5541-4d2d-9bbb-bf6598cc98to,spam mail 2,emails side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9bbb-bf6598cc98,9a3ccf45-79d9-442e-9bbb-bf6598cc98bf,bug
side,50118f35-5541-4d2d-9ee2-0f23f5c3b3br,heart rate cross,health side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,9ee2-0f23f5c3b3,468beab8-6edf-4e7f-9ee2-0f23f5c3b360,heart rate
side,50118f35-5541-4d2d-a337-c2575e324bbr,email action heart 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,a337-c2575e324b,0104273d-3559-4788-a337-c2575e324bb8,heart
side,50118f35-5541-4d2d-a858-53d1cdc716tr,ai email generator robot,artificial-intelligence side-combination top-right,tr,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,a858-53d1cdc716,8c1610b9-bbb1-4bc2-a858-53d1cdc71603,robot
side,50118f35-5541-4d2d-a930-e114d61b1fbr,junk mail 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,a930-e114d61b1f,2501b9fd-9e68-4968-a930-e114d61b1fc2,trash
side,50118f35-5541-4d2d-aa87-6963634386br,email action download 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,aa87-6963634386,9703959b-8d72-4272-aa87-6963634386ca,circle arrow down
side,50118f35-5541-4d2d-aa87-6963634386to,email action download,emails side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,aa87-6963634386,9703959b-8d72-4272-aa87-6963634386ca,circle arrow down
side,50118f35-5541-4d2d-ac36-6c42f80772br,email action send 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,ac36-6c42f80772,00490efd-9861-4d7c-ac36-6c42f80772ec,right arrow
side,50118f35-5541-4d2d-acc2-deec5055c1br,email action reply 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,acc2-deec5055c1,3aff8073-22e1-56e9-acc2-deec5055c179,circle arrow left
side,50118f35-5541-4d2d-ad4b-d8807650d9br,junk mail 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,ad4b-d8807650d9,04a6ad7b-4340-485e-ad4b-d8807650d992,trash
side,50118f35-5541-4d2d-b3ed-a7c76cdfd5tr,contact us email,business side-combination top-right,tr,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,b3ed-a7c76cdfd5,fa82fe91-b9d8-4c1d-b3ed-a7c76cdfd5e8,messages bubble square three dots
side,50118f35-5541-4d2d-b851-acf302ef01br,email action upload 1,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,b851-acf302ef01,7bd3a2bd-439f-4018-b851-acf302ef01a5,circle arrow up
side,50118f35-5541-4d2d-b851-acf302ef01to,email action upload,emails side-combination top,to,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,b851-acf302ef01,7bd3a2bd-439f-4018-b851-acf302ef01a5,circle arrow up
side,50118f35-5541-4d2d-b9c9-6bdce0f5dabr,email action share,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,b9c9-6bdce0f5da,ecd8b795-2136-4812-b9c9-6bdce0f5da6a,share
side,50118f35-5541-4d2d-bd45-6ac0214da9br,email action reply all 2,emails side-combination bottom-right,br,50118f35-5541-4d2d-,50118f35-5541-4d2d-9d74-c57099d07377,mail,bd45-6ac0214da9,e93efebe-fde8-4d29-bd45-6ac0214da999,circle reply all
side,513a80b0-c23c-4732-98fd-8424f5d2cdbl,temperature fahrenheit low,weather side-combination bottom-left,bl,513a80b0-c23c-4732-,513a80b0-c23c-4732-baf6-7285d2bcbb03,square temperature fahrenheit,98fd-8424f5d2cd,a60b36e0-81ea-4843-98fd-8424f5d2cd61,move bottom
side,513a80b0-c23c-4732-9d50-b5bc087636tl,temperature fahrenheit high,weather side-combination top-left,tl,513a80b0-c23c-4732-,513a80b0-c23c-4732-baf6-7285d2bcbb03,square temperature fahrenheit,9d50-b5bc087636,c6533072-e1ca-4ce5-9d50-b5bc08763683,move top
side,515cc7f7-bcd9-45db-8b6d-a0ac8b9d53br,voice id user,interface-essential side-combination bottom-right,br,515cc7f7-bcd9-45db-,515cc7f7-bcd9-45db-903d-f6e55e4d3b45,sound,8b6d-a0ac8b9d53,d057817d-368d-4824-8b6d-a0ac8b9d532d,person
